Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Patricko,2021-05-03 16:56:08,00:54:39,Autoplayed: user action: User_Interaction; ,Peaky Blinders: Season 1: Episode 3,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:54:39,00:54:39,PL (Poland)
Patricko,2021-05-03 16:55:52,00:00:12,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
Patricko,2021-05-03 16:55:30,00:00:19,Autoplayed: user action: None; ,Trial by Fire_hook_05_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:19,Not latest view,PL (Poland)
Patricko,2021-05-02 16:17:00,00:00:01,,Peaky Blinders: Season 1: Episode 3,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:02,Not latest view,PL (Poland)
Patricko,2021-05-02 15:17:53,00:58:38,Autoplayed: user action: User_Interaction; ,Peaky Blinders: Season 1: Episode 2,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:57:28,00:57:28,PL (Poland)
Patricko,2021-05-02 14:08:13,00:57:28,Autoplayed: user action: User_Interaction; ,Peaky Blinders: Season 1: Episode 1,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:57:07,00:57:07,PL (Poland)
Patricko,2021-05-02 13:21:35,00:00:04,Autoplayed: user action: None; ,Trailer: Things Heard & Seen,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
Patricko,2021-05-02 13:21:04,00:00:05,Autoplayed: user action: None; ,Passengers_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-05-02 13:20:12,00:00:38,Autoplayed: user action: None; ,Trailer: Stowaway,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:38,Not latest view,PL (Poland)
Patricko,2021-05-02 13:19:06,00:01:03,Autoplayed: user action: None; ,Trial by Fire_hook_05_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:03,Not latest view,PL (Poland)
Patricko,2021-05-02 13:18:57,00:00:05,Autoplayed: user action: None; ,Joker_hook_02_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-05-02 13:18:47,00:00:04,Autoplayed: user action: None; ,A Long Way Down_hook_01_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-05-02 13:17:57,00:00:44,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:44,Not latest view,PL (Poland)
Patricko,2021-05-01 11:36:08,00:00:45,Autoplayed: user action: None; ,Mad Max: Fury Road_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:45,00:00:45,PL (Poland)
Patricko,2021-05-01 11:35:15,00:00:51,Autoplayed: user action: None; ,After Life: Season 1 (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:51,Not latest view,PL (Poland)
Patricko,2021-05-01 11:33:28,00:01:44,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:44,00:01:44,PL (Poland)
Patricko,2021-05-01 11:32:08,00:01:13,Autoplayed: user action: None; ,Season 1 Trailer: Snowpiercer,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:13,Not latest view,PL (Poland)
Patricko,2021-05-01 11:31:52,00:00:08,Autoplayed: user action: None; ,The Sinner: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
Patricko,2021-05-01 11:30:28,00:00:32,Autoplayed: user action: None; ,Passengers_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:32,Not latest view,PL (Poland)
Patricko,2021-05-01 11:30:20,00:00:05,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
Patricko,2021-04-28 20:59:46,00:41:58,,New Amsterdam: Season 2: The Denominator (Episode 4),,Netflix Opera Other,00:42:22,00:42:22,PL (Poland)
Patricko,2021-04-28 20:41:42,00:18:03,,New Amsterdam: Season 2: Replacement (Episode 3),,Netflix Opera Other,00:42:24,00:42:24,PL (Poland)
Patricko,2021-04-25 17:12:07,00:24:21,,New Amsterdam: Season 2: Replacement (Episode 3),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:24:21,Not latest view,PL (Poland)
Patricko,2021-04-25 16:22:58,00:41:29,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 2: The Big Picture (Episode 2),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:24,00:42:24,PL (Poland)
Patricko,2021-04-25 15:30:18,00:44:38,,New Amsterdam: Season 2: Your Turn (Episode 1),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:26,00:42:26,PL (Poland)
Patricko,2021-04-25 15:29:54,00:00:16,Autoplayed: user action: None; ,Minions_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:16,00:00:16,PL (Poland)
Patricko,2021-04-25 15:29:27,00:00:07,Autoplayed: user action: None; ,Hector and the Search for Happiness_hook_03_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
Patricko,2021-04-25 15:28:37,00:00:46,Autoplayed: user action: None; ,Part 1 Teaser 2: Lupin,TEASER_TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:46,00:00:46,PL (Poland)
Patricko,2021-04-25 15:27:06,00:01:27,Autoplayed: user action: None; ,Season 1 Trailer: Brave New World,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:27,00:01:27,PL (Poland)
Patricko,2021-04-25 15:26:47,00:00:13,Autoplayed: user action: None; ,Once Upon a Time in Hollywood_hook_05_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:13,00:00:13,PL (Poland)
Patricko,2021-04-25 15:24:29,00:01:56,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_PLOT,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:56,00:01:56,PL (Poland)
Patricko,2021-04-25 15:23:59,00:00:14,Autoplayed: user action: None; ,Passengers_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:14,Not latest view,PL (Poland)
Patricko,2021-04-25 15:23:49,00:00:05,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
Patricko,2021-04-16 15:49:15,02:01:23,Autoplayed: user action: User_Interaction; ,The White Tiger,,Samsung CE 2020 Nike-M UHD TV Smart TV,02:01:23,Not latest view,PL (Poland)
Patricko,2021-04-16 15:47:30,00:00:12,Autoplayed: user action: None; ,Trailer: News of the World,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:12,Not latest view,PL (Poland)
Patricko,2021-04-16 15:46:47,00:00:05,Autoplayed: user action: None; ,47 Ronin_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-04-16 15:46:15,00:00:10,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:10,00:00:10,PL (Poland)
Patricko,2021-04-16 15:45:30,00:00:32,Autoplayed: user action: None; ,Special Correspondents (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:32,Not latest view,PL (Poland)
Patricko,2021-04-16 15:45:13,00:00:05,Autoplayed: user action: None; ,Blended_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-04-16 15:44:58,00:00:04,Autoplayed: user action: None; ,Mauvaises herbes (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-16 15:44:52,00:00:04,Autoplayed: user action: None; ,Fundamentals of Caring (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
Patricko,2021-04-16 15:44:09,00:00:04,Autoplayed: user action: None; ,Virgin River: Season 1 TextInTrailer_Evidence,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-16 15:43:40,00:00:06,Autoplayed: user action: None; ,Hall Pass_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
Patricko,2021-04-16 15:42:59,00:00:04,Autoplayed: user action: None; ,The Invention of Lying_hook_02_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-16 15:42:21,00:00:09,Autoplayed: user action: None; ,Unforgettable_hook_02_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:09,00:00:09,PL (Poland)
Patricko,2021-04-16 15:40:57,00:00:56,Autoplayed: user action: None; ,Trailer: Hillbilly Elegy,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:56,00:00:56,PL (Poland)
Patricko,2021-04-16 15:40:40,00:00:09,Autoplayed: user action: None; ,Passengers_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
Patricko,2021-04-16 15:40:31,00:00:04,Autoplayed: user action: None; ,Everest_hook_01_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-16 15:39:58,00:00:08,Autoplayed: user action: None; ,It: Chapter 2_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
Patricko,2021-04-16 15:39:46,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Brave New World,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
Patricko,2021-04-16 15:39:38,00:00:05,Autoplayed: user action: None; ,The Sinner: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
Patricko,2021-04-16 15:38:55,00:00:06,Autoplayed: user action: None; ,Trainwreck_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:06,00:00:06,PL (Poland)
Patricko,2021-04-16 15:37:26,00:01:21,Autoplayed: user action: None; ,Yesterday_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:21,Not latest view,PL (Poland)
Patricko,2021-04-16 15:37:16,00:00:07,Autoplayed: user action: None; ,Once Upon a Time in Hollywood_hook_05_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
Patricko,2021-04-16 15:35:43,00:01:23,Autoplayed: user action: None; ,Trailer: The White Tiger,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:23,00:01:23,PL (Poland)
Patricko,2021-04-16 15:35:36,00:00:04,Autoplayed: user action: None; ,Hot Fuzz_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-16 15:35:21,00:00:09,Autoplayed: user action: None; ,Blackhat_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:09,00:00:09,PL (Poland)
Patricko,2021-04-16 15:35:01,00:00:11,Autoplayed: user action: None; ,I Never Cry_hook_03_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:11,00:00:11,PL (Poland)
Patricko,2021-04-16 15:33:17,00:01:38,Autoplayed: user action: None; ,LOVEANDMONSTERS_CLIP_PLOT,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:38,00:01:38,PL (Poland)
Patricko,2021-04-16 15:33:01,00:00:13,Autoplayed: user action: None; ,Trailer: Prime Time,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:13,00:00:13,PL (Poland)
Patricko,2021-04-12 21:00:44,00:00:58,,Season 1 Trailer: The Serpent,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:58,Not latest view,PL (Poland)
Patricko,2021-04-12 21:00:14,00:00:28,Autoplayed: user action: None; ,Season 1 (Trailer 2): Who Killed Sara?,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:28,00:00:28,PL (Poland)
Patricko,2021-04-12 18:50:42,01:58:00,,I Care a Lot,,Samsung CE 2020 Nike-M UHD TV Smart TV,01:53:16,01:53:16,PL (Poland)
Patricko,2021-04-12 18:50:29,00:00:04,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-04-06 14:56:20,00:19:41,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 2: Your Turn (Episode 1),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:20:45,Not latest view,PL (Poland)
Patricko,2021-04-06 14:14:25,00:41:54,,New Amsterdam: Season 1: Luna (Episode 22),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:20,00:42:20,PL (Poland)
Patricko,2021-04-06 13:26:27,00:47:07,Autoplayed: user action: User_Interaction; ,New Amsterdam: Season 1: This Is Not the End (Episode 21),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:02,00:42:02,PL (Poland)
Patricko,2021-03-29 21:40:28,00:47:09,,A Long Way Down,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:47:09,Not latest view,PL (Poland)
Patricko,2021-03-29 21:40:20,00:00:07,Autoplayed: user action: None; ,A Long Way Down_hook_04_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
Patricko,2021-03-29 21:40:05,00:00:11,Autoplayed: user action: None; ,It's Kind of a Funny Story_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:11,00:00:11,PL (Poland)
Patricko,2021-03-29 21:39:51,00:00:04,Autoplayed: user action: None; ,Mauvaises herbes (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,Not latest view,PL (Poland)
Patricko,2021-03-29 21:28:27,00:10:59,,Bad Trip,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:10:59,00:10:59,PL (Poland)
Patricko,2021-03-29 21:28:21,00:00:04,Autoplayed: user action: None; ,Trailer: Bad Trip,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:04,00:00:04,PL (Poland)
Patricko,2021-03-29 21:27:45,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
Patricko,2021-03-29 21:27:30,00:00:07,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:07,Not latest view,PL (Poland)
Patricko,2021-03-26 20:12:20,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: The Irregulars,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-03-24 19:07:24,00:01:42,Autoplayed: user action: None; ,Take the 10 (Trailer),TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:42,Not latest view,PL (Poland)
Patricko,2021-03-24 19:06:52,00:00:08,Autoplayed: user action: None; ,Arctic_hook_01_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,Not latest view,PL (Poland)
Patricko,2021-03-24 19:06:08,00:00:01,Autoplayed: user action: None; ,Focus,,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:01,00:00:01,PL (Poland)
Patricko,2021-03-24 19:05:25,00:00:09,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
Patricko,2021-03-24 19:05:15,00:00:05,Autoplayed: user action: None; ,Trailer: Hillbilly Elegy,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
Patricko,2021-03-24 19:04:54,00:00:09,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_PLOT,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:09,Not latest view,PL (Poland)
Patricko,2021-03-22 23:23:06,00:15:00,Autoplayed: user action: None; ,New Amsterdam: Season 1: This Is Not the End (Episode 21),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:15:00,Not latest view,PL (Poland)
Patricko,2021-03-22 22:11:20,00:43:21,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Preventable (Episode 20),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:15,00:42:15,PL (Poland)
Patricko,2021-03-22 20:51:27,00:42:17,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Happy Place (Episode 19),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:17,00:42:17,PL (Poland)
Patricko,2021-03-22 20:09:20,00:42:06,Autoplayed: user action: None; ,New Amsterdam: Season 1: Five Miles West (Episode 18),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:06,00:42:06,PL (Poland)
Patricko,2021-03-22 18:42:03,01:24:52,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Sanctuary (Episode 17),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:41:43,00:41:43,PL (Poland)
Patricko,2021-03-22 17:59:42,00:42:19,Autoplayed: user action: None; ,New Amsterdam: Season 1: King of Swords (Episode 16),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:19,00:42:19,PL (Poland)
Patricko,2021-03-22 17:16:42,00:42:19,Autoplayed: user action: None; ,New Amsterdam: Season 1: Croaklahoma (Episode 15),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:19,00:42:19,PL (Poland)
Patricko,2021-03-22 16:34:21,00:42:20,Autoplayed: user action: None; ,New Amsterdam: Season 1: The Forsaken (Episode 14),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:20,00:42:20,PL (Poland)
Patricko,2021-03-22 15:52:30,00:41:50,Autoplayed: user action: None; ,New Amsterdam: Season 1: The Blues (Episode 13),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:23,00:42:23,PL (Poland)
Patricko,2021-03-22 15:28:29,00:23:51,,New Amsterdam: Season 1: Anima Sola (Episode 12),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:19,00:42:19,PL (Poland)
Patricko,2021-03-22 14:00:22,00:21:04,Autoplayed: user action: None; ,New Amsterdam: Season 1: Anima Sola (Episode 12),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:21:40,Not latest view,PL (Poland)
Patricko,2021-03-22 13:17:56,00:42:25,Autoplayed: user action: None; ,New Amsterdam: Season 1: A Seat at the Table (Episode 11),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:25,00:42:25,PL (Poland)
Patricko,2021-03-22 12:36:04,00:41:51,Autoplayed: user action: None; ,New Amsterdam: Season 1: Six or Seven Minutes (Episode 10),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:24,00:42:24,PL (Poland)
Patricko,2021-03-22 11:58:28,00:37:13,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: As Long as It Takes (Episode 9),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:43:00,00:43:00,PL (Poland)
Patricko,2021-03-21 22:17:44,00:04:38,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: As Long as It Takes (Episode 9),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:19:39,Not latest view,PL (Poland)
Patricko,2021-03-21 16:16:46,00:00:32,,Split_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:32,Not latest view,PL (Poland)
Patricko,2021-03-21 16:14:28,00:02:16,,Season 1 Trailer: Unorthodox,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:02:16,Not latest view,PL (Poland)
Patricko,2021-03-21 16:14:02,00:00:25,Autoplayed: user action: None; ,Mystic River_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:25,Not latest view,PL (Poland)
Patricko,2021-03-21 15:58:04,00:15:41,,Focus,,Samsung CE 2020 Nike-M UHD TV Smart TV,01:40:38,Not latest view,PL (Poland)
Patricko,2021-03-21 14:03:55,01:24:38,,Focus,,Samsung CE 2020 Nike-M UHD TV Smart TV,01:24:58,Not latest view,PL (Poland)
Patricko,2021-03-21 14:03:37,00:00:16,Autoplayed: user action: None; ,Focus_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:16,00:00:16,PL (Poland)
Patricko,2021-03-21 13:21:00,00:18:46,,New Amsterdam: Season 1: As Long as It Takes (Episode 9),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:17:24,Not latest view,PL (Poland)
Patricko,2021-03-21 13:07:43,00:00:05,Autoplayed: user action: None; ,It's Kind of a Funny Story_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,Not latest view,PL (Poland)
Patricko,2021-03-21 13:02:27,00:01:42,,Midnight at the Magnolia_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:42,00:01:42,PL (Poland)
Patricko,2021-03-21 13:01:05,00:01:20,,Moving Art: Season 3_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:20,00:01:20,PL (Poland)
Patricko,2021-03-21 13:00:22,00:00:43,Autoplayed: user action: None; ,The Code: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:43,00:00:43,PL (Poland)
Patricko,2021-03-21 11:26:22,01:21:53,,YES DAY,,Samsung CE 2020 Nike-M UHD TV Smart TV,01:21:53,01:21:53,PL (Poland)
Patricko,2021-03-21 11:25:04,00:01:15,Autoplayed: user action: None; ,Trailer: Yes Day,TRAILER,Samsung CE 2020 Nike-M UHD TV Smart TV,00:01:15,00:01:15,PL (Poland)
Patricko,2021-03-21 11:24:50,00:00:08,Autoplayed: user action: None; ,Instant Family_hook_01_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:08,00:00:08,PL (Poland)
Patricko,2021-03-21 11:23:08,00:00:06,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:06,Not latest view,PL (Poland)
Patricko,2021-03-21 11:22:56,00:00:05,Autoplayed: user action: None; ,All My Friends Are Dead (Hook),HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:05,00:00:05,PL (Poland)
Patricko,2021-03-21 11:19:46,00:02:50,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: As Long as It Takes (Episode 9),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:02:49,Not latest view,PL (Poland)
Patricko,2021-03-20 23:36:16,00:05:11,Autoplayed: user action: None; ,New Amsterdam: Season 1: As Long as It Takes (Episode 9),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:05:11,Not latest view,PL (Poland)
Patricko,2021-03-20 22:53:54,00:42:20,Autoplayed: user action: None; ,New Amsterdam: Season 1: Three Dots (Episode 8),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:20,00:42:20,PL (Poland)
Patricko,2021-03-20 22:34:24,00:19:20,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Domino Effect (Episode 7),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:21,00:42:21,PL (Poland)
Patricko,2021-03-20 09:05:20,00:00:07,Autoplayed: user action: None; ,New Amsterdam: Season 1_hook_03_16x9,HOOK,Samsung CE 2020 Nike-M UHD TV Smart TV,00:00:07,00:00:07,PL (Poland)
Patricko,2021-03-19 22:53:07,00:25:47,Autoplayed: user action: None; ,New Amsterdam: Season 1: Domino Effect (Episode 7),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:25:47,Not latest view,PL (Poland)
Patricko,2021-03-19 22:17:02,00:29:24,,New Amsterdam: Season 1: Anthropocene (Episode 6),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:42:20,00:42:20,PL (Poland)
Patricko,2021-03-19 21:22:24,00:13:42,Autoplayed: user action: Unspecified; ,New Amsterdam: Season 1: Anthropocene (Episode 6),,Samsung CE 2020 Nike-M UHD TV Smart TV,00:13:42,Not latest view,PL (Poland)
